items_str,support,length
"electro-spirit, monk, skeletons, the-log",0.01352657004830918,4
"elite-barbarians, goblin-giant-ev1, heal-spirit, zap-ev1",0.01352657004830918,4
"elite-barbarians, heal-spirit, sparky, zap-ev1",0.01352657004830918,4
"giant, guards, minions, witch-ev1",0.01352657004830918,4
"graveyard, guards, minions, witch-ev1",0.01352657004830918,4
"arrows, guards, lava-hound, skeleton-dragons",0.013505099302200752,4
"giant-snowball-ev1, guards, minions, witch-ev1",0.013505099302200752,4
"hog-rider, lightning, skeletons, the-log",0.013505099302200752,4
"arrows, guards, lightning, valkyrie-ev1",0.013483628556092324,4
"boss-bandit, ice-spirit, spear-goblins, suspicious-bush",0.013483628556092324,4
"dark-prince, elite-barbarians, rage, zap-ev1",0.013483628556092324,4
"elite-barbarians, heal-spirit, rage, zap-ev1",0.013483628556092324,4
"goblin-gang, inferno-tower, princess, the-log",0.013483628556092324,4
"dark-prince, electro-wizard, elite-barbarians, rage",0.013462157809983897,4
"electro-wizard, elite-barbarians, rage, zap-ev1",0.013440687063875469,4
"arrows, battle-ram-ev1, heal-spirit, royal-ghost",0.013419216317767043,4
"arrows, goblin-cage-ev1, guards, lava-hound",0.013419216317767043,4
"arrows, guards, minions, witch-ev1",0.013419216317767043,4
"boss-bandit, fire-spirit, ice-spirit, the-log",0.013419216317767043,4
"electro-wizard, elite-barbarians, heal-spirit, rage",0.013397745571658615,4
"fireball, fisherman, monk, the-log",0.013397745571658615,4
"goblin-gang, princess, valkyrie-ev1, wall-breakers",0.013397745571658615,4
"arrows, goblin-cage-ev1, lava-hound, valkyrie-ev1",0.013376274825550188,4
"arrows, flying-machine, golden-knight, royal-hogs",0.01335480407944176,4
"berserker, goblin-hut, hog-rider, lightning",0.01335480407944176,4
"electro-spirit, fisherman, royal-ghost, royal-giant-ev1",0.01335480407944176,4
"boss-bandit, dart-goblin-ev1, ice-spirit, spear-goblins",0.013333333333333334,4
"electro-wizard, elite-barbarians, heal-spirit, zap-ev1",0.013333333333333334,4
"fire-spirit, ice-spirit, spear-goblins, the-log",0.013333333333333334,4
"arrows, barbarians-ev1, heal-spirit, royal-ghost",0.013311862587224907,4
"arrows, goblin-cage-ev1, guards, lightning",0.013311862587224907,4
"boss-bandit, ice-spirit, spear-goblins, wall-breakers-ev1",0.013311862587224907,4
"bowler, guards, minions, witch-ev1",0.013311862587224907,4
"hog-rider, ice-spirit-ev1, lightning, the-log",0.013311862587224907,4
"archer-queen, arrows, mega-knight-ev1, prince",0.013290391841116479,4
"bandit, boss-bandit, executioner-ev1, royal-ghost",0.013290391841116479,4
"electro-spirit, fireball, monk, the-log",0.013290391841116479,4
"goblin-barrel-ev1, inferno-tower, princess, the-log",0.013268921095008051,4
"archers-ev1, elixir-golem, night-witch, skeletons-ev1",0.013247450348899624,4
"barbarians-ev1, battle-ram-ev1, heal-spirit, royal-ghost",0.013225979602791198,4
"dark-prince, elite-barbarians, goblin-giant-ev1, heal-spirit",0.013225979602791198,4
"dark-prince, elite-barbarians, heal-spirit, sparky",0.013225979602791198,4
"goblin-cage-ev1, guards, lava-hound, lightning",0.01320450885668277,4
"arrows, golden-knight, royal-recruits-ev1, zappies",0.013183038110574342,4
"archer-queen, goblin-gang, mega-knight-ev1, prince",0.013161567364465915,4
"archers-ev1, elixir-golem, goblin-machine, skeletons-ev1",0.013161567364465915,4
"archers-ev1, elixir-golem, skeleton-king, skeletons-ev1",0.013161567364465915,4
"dart-goblin, goblin-barrel-ev1, goblin-gang, wall-breakers",0.013161567364465915,4
"guards, lava-hound, lightning, valkyrie-ev1",0.013161567364465915,4
"arrows, fireball, flying-machine, royal-recruits-ev1",0.013140096618357487,4
"dark-prince, elite-barbarians, heal-spirit, rage",0.013118625872249061,4
"golden-knight, royal-hogs, royal-recruits-ev1, zappies",0.013118625872249061,4
"archers-ev1, goblin-machine, night-witch, skeletons-ev1",0.013097155126140634,4
"archers-ev1, night-witch, skeleton-king, skeletons-ev1",0.013097155126140634,4
"bandit, barbarian-barrel, executioner-ev1, ram-rider",0.013097155126140634,4
"fisherman, royal-ghost, royal-giant-ev1, the-log",0.013097155126140634,4
"goblin-hut, hog-rider, ice-spirit-ev1, lightning",0.013097155126140634,4
"boss-bandit, ice-spirit, spear-goblins, the-log",0.013075684380032206,4
"cannon-ev1, ice-spirit-ev1, skeletons, the-log",0.013075684380032206,4
"earthquake, firecracker-ev1, ice-spirit, the-log",0.013075684380032206,4
"goblin-barrel-ev1, goblin-gang, inferno-tower, the-log",0.013075684380032206,4
"berserker, goblin-hut, hog-rider, the-log",0.013054213633923778,4
"dark-prince, electro-wizard, elite-barbarians, zap-ev1",0.013054213633923778,4
"archers-ev1, elixir-golem, rage, skeletons-ev1",0.013032742887815352,4
"dark-prince, elite-barbarians, heal-spirit, zap-ev1",0.013032742887815352,4
"archers-ev1, goblin-machine, skeleton-king, skeletons-ev1",0.013011272141706925,4
"hunter-ev1, monk, royal-giant-ev1, skeletons",0.013011272141706925,4
"archer-queen, bandit, mega-knight-ev1, prince",0.012989801395598497,4
"dark-prince, electro-wizard, elite-barbarians, heal-spirit",0.012989801395598497,4
"dart-goblin, goblin-barrel-ev1, princess, wall-breakers",0.012989801395598497,4
"goblin-gang, ice-spirit, princess, valkyrie-ev1",0.012989801395598497,4
"archers-ev1, night-witch, rage, skeletons-ev1",0.01296833064949007,4
"bandit, barbarian-barrel, boss-bandit, ram-rider",0.012946859903381642,4
"bandit, executioner-ev1, lightning, royal-ghost",0.012946859903381642,4
"berserker, hog-rider, lightning, the-log",0.012946859903381642,4
"arrows, goblin-cage-ev1, lightning, valkyrie-ev1",0.012925389157273216,4
"arrows, goblin-cage-ev1, guards, valkyrie-ev1",0.012903918411164788,4
"goblin-cage-ev1, lava-hound, lightning, valkyrie-ev1",0.012903918411164788,4
"archers-ev1, arrows, elixir-golem, skeletons-ev1",0.01288244766505636,4
"archers-ev1, goblin-machine, rage, skeletons-ev1",0.01288244766505636,4
"archers-ev1, rage, skeleton-king, skeletons-ev1",0.01288244766505636,4
"bandit, executioner-ev1, giant-snowball-ev1, royal-ghost",0.01288244766505636,4
"electro-spirit, royal-ghost, royal-giant-ev1, the-log",0.01288244766505636,4
"fisherman, hunter-ev1, monk, skeletons",0.01288244766505636,4
"goblin-barrel-ev1, goblin-gang, inferno-tower, princess",0.01288244766505636,4
"bandit, boss-bandit, giant-snowball-ev1, royal-ghost",0.012860976918947933,4
"bandit, executioner-ev1, ram-rider, royal-ghost",0.012860976918947933,4
"bandit, giant-snowball-ev1, lightning, royal-ghost",0.012860976918947933,4
"bandit, lightning, ram-rider, royal-ghost",0.012860976918947933,4
"barbarian-barrel, fireball, flying-machine, royal-recruits-ev1",0.012860976918947933,4
"dart-goblin, goblin-gang, princess, wall-breakers",0.012860976918947933,4
"goblin-cage-ev1, golden-knight, royal-hogs, zappies",0.012860976918947933,4
"goblin-cage-ev1, guards, lava-hound, valkyrie-ev1",0.012860976918947933,4
"archers-ev1, arrows, night-witch, skeletons-ev1",0.012839506172839505,4
"fireball, hunter-ev1, monk, the-log",0.012839506172839505,4
"arrows, bandit, goblin-gang, prince",0.01281803542673108,4
"arrows, barbarians-ev1, battle-ram-ev1, heal-spirit",0.01281803542673108,4
"arrows, flying-machine, golden-knight, zappies",0.01281803542673108,4
"berserker, goblin-hut, hog-rider, ice-spirit-ev1",0.01281803542673108,4
"arrows, guards, skeleton-dragons, valkyrie-ev1",0.012796564680622652,4
"bandit, giant-snowball-ev1, ram-rider, royal-ghost",0.012796564680622652,4
"dart-goblin, goblin-barrel-ev1, goblin-gang, ice-spirit",0.012796564680622652,4
"dart-goblin, goblin-gang, valkyrie-ev1, wall-breakers",0.012796564680622652,4
"flying-machine, golden-knight, royal-hogs, zappies",0.012796564680622652,4
"archers-ev1, arrows, skeleton-king, skeletons-ev1",0.012775093934514224,4
"arrows, bandit, goblin-gang, mega-knight-ev1",0.012775093934514224,4
"bandit, boss-bandit, lightning, royal-ghost",0.012775093934514224,4
"barbarian-barrel, fireball, royal-hogs, royal-recruits-ev1",0.012775093934514224,4
"barbarians-ev1, battle-ram-ev1, elixir-collector, royal-ghost",0.012775093934514224,4
"cannon, goblin-barrel-ev1, goblin-gang, wall-breakers",0.012775093934514224,4
"electro-spirit, fisherman, guards, royal-giant-ev1",0.012775093934514224,4
"electro-spirit, fisherman, royal-ghost, the-log",0.012775093934514224,4
"arrows, goblin-cage-ev1, golden-knight, royal-hogs",0.012753623188405797,4
"archer-queen, arrows, goblin-gang, prince",0.01273215244229737,4
"archers-ev1, arrows, goblin-machine, skeletons-ev1",0.01273215244229737,4
"arrows, barbarians-ev1, elixir-collector, royal-ghost",0.01273215244229737,4
"dart-goblin, goblin-barrel-ev1, valkyrie-ev1, wall-breakers",0.01273215244229737,4
"electro-spirit, hunter-ev1, monk, skeletons",0.01273215244229737,4
"cannon, dart-goblin, goblin-barrel-ev1, princess",0.012689210950080515,4
"goblin-barrel-ev1, goblin-gang, valkyrie-ev1, wall-breakers",0.012689210950080515,4
"arrows, fireball, royal-hogs, royal-recruits-ev1",0.012667740203972088,4
"bandit, boss-bandit, ram-rider, royal-ghost",0.012667740203972088,4
"barbarians-ev1, elixir-collector, heal-spirit, royal-ghost",0.012667740203972088,4
"boss-bandit, dart-goblin-ev1, fire-spirit, spear-goblins",0.01264626945786366,4
"boss-bandit, fire-spirit, spear-goblins, suspicious-bush",0.01264626945786366,4
"goblin-barrel-ev1, princess, valkyrie-ev1, wall-breakers",0.01264626945786366,4
"goblin-cage-ev1, guards, lightning, valkyrie-ev1",0.01264626945786366,4
"archers-ev1, arrows, rage, skeletons-ev1",0.012624798711755234,4
"battle-ram-ev1, elixir-collector, heal-spirit, royal-ghost",0.012624798711755234,4
"earthquake, hog-rider, ice-spirit, the-log",0.012624798711755234,4
"dart-goblin, princess, valkyrie-ev1, wall-breakers",0.012603327965646807,4
"cannon, goblin-gang, princess, valkyrie-ev1",0.012581857219538379,4
"earthquake, hog-rider, ice-spirit-ev1, the-log",0.012581857219538379,4
"goblin-barrel-ev1, ice-spirit, knight, the-log",0.012581857219538379,4
"goblin-hut, hog-rider, lightning, skeletons",0.012581857219538379,4
"arrows, battle-ram-ev1, elixir-collector, royal-ghost",0.012560386473429951,4
"barbarian-barrel, flying-machine, golden-knight, royal-recruits-ev1",0.012560386473429951,4
"boss-bandit, fire-spirit, spear-goblins, wall-breakers-ev1",0.012560386473429951,4
"berserker, hog-rider, ice-spirit-ev1, lightning",0.012538915727321524,4
"berserker, hog-rider, ice-spirit-ev1, the-log",0.012538915727321524,4
"goblin-barrel-ev1, ice-spirit, princess, valkyrie-ev1",0.012538915727321524,4
"dart-goblin, goblin-barrel-ev1, ice-spirit, princess",0.012517444981213098,4
"hunter-ev1, monk, skeletons, the-log",0.012517444981213098,4
"arrows, goblin-cage-ev1, golden-knight, zappies",0.01249597423510467,4
"barbarian-barrel, fireball, flying-machine, royal-hogs",0.01249597423510467,4
"skeletons, tesla-ev1, the-log, x-bow",0.01249597423510467,4
"fisherman, guards, hunter-ev1, royal-giant-ev1",0.012474503488996242,4
"goblin-barrel-ev1, goblin-gang, ice-spirit, wall-breakers",0.012474503488996242,4
"arrows, elixir-collector, heal-spirit, royal-ghost",0.012453032742887815,4
"goblin-gang, princess, rocket, the-log",0.012453032742887815,4
"hog-rider, ice-spirit-ev1, lightning, skeletons",0.012453032742887815,4
"cannon, dart-goblin, goblin-gang, princess",0.012431561996779389,4
"goblin-barrel-ev1, goblin-gang, ice-spirit, valkyrie-ev1",0.012431561996779389,4
"archer-queen, arrows, bandit, prince",0.012410091250670961,4
"archer-queen, bandit, goblin-gang, prince",0.012410091250670961,4
"cannon, goblin-gang, princess, wall-breakers",0.012388620504562534,4
"fisherman, lightning, royal-ghost, royal-giant-ev1",0.012388620504562534,4
"cannon, dart-goblin, goblin-barrel-ev1, valkyrie-ev1",0.012367149758454106,4
"dart-goblin, goblin-gang, ice-spirit, princess",0.012367149758454106,4
"goblin-hut, hog-rider, lightning, witch-ev1",0.012367149758454106,4
"arrows, barbarians-ev1, battle-ram-ev1, elixir-collector",0.012345679012345678,4
"electro-spirit, flying-machine, royal-hogs, royal-recruits-ev1",0.012345679012345678,4
"arrows, fireball, flying-machine, royal-hogs",0.012324208266237252,4
"bandit, battle-ram-ev1, elixir-collector, royal-ghost",0.012324208266237252,4
"barbarian-barrel, fireball, goblin-cage-ev1, royal-recruits-ev1",0.012324208266237252,4
"archer-queen, arrows, goblin-gang, mega-knight-ev1",0.012302737520128825,4
"boss-bandit, fire-spirit, ice-spirit, spear-goblins",0.012302737520128825,4
"cannon, dart-goblin, goblin-gang, valkyrie-ev1",0.012302737520128825,4
"goblin-barrel-ev1, goblin-gang, princess, rocket",0.012302737520128825,4
"boss-bandit, fire-spirit, spear-goblins, the-log",0.012281266774020397,4
"firecracker-ev1, ice-spirit-ev1, skeletons, the-log",0.012281266774020397,4
"archers-ev1, skeletons, the-log, x-bow",0.01225979602791197,4
"cannon, goblin-barrel-ev1, princess, wall-breakers",0.01225979602791197,4
"archer-queen, arrows, bandit, mega-knight-ev1",0.012238325281803542,4
"arrows, barbarians-ev1, elixir-collector, heal-spirit",0.012238325281803542,4
"goblin-barrel-ev1, goblin-gang, rocket, the-log",0.012238325281803542,4
"archer-queen, bandit, goblin-gang, mega-knight-ev1",0.012216854535695116,4
"barbarian-barrel, fireball, flying-machine, goblin-cage-ev1",0.012195383789586688,4
"barbarian-barrel, goblin-cage-ev1, golden-knight, royal-recruits-ev1",0.012195383789586688,4
"electro-spirit, guards, hunter-ev1, royal-giant-ev1",0.01217391304347826,4
"hunter-ev1, lightning, royal-giant-ev1, skeletons",0.01217391304347826,4
"barbarians-ev1, battle-ram-ev1, elixir-collector, heal-spirit",0.012152442297369833,4
"bowler, electro-giant, lightning, tornado",0.012152442297369833,4
"cannon, dart-goblin, princess, valkyrie-ev1",0.012152442297369833,4
"cannon, goblin-barrel-ev1, princess, valkyrie-ev1",0.012152442297369833,4
"electro-spirit, lightning, royal-ghost, royal-giant-ev1",0.012152442297369833,4
"arrows, fireball, goblin-cage-ev1, royal-recruits-ev1",0.012130971551261407,4
"bandit, barbarians-ev1, battle-ram-ev1, royal-ghost",0.012130971551261407,4
"cannon, goblin-barrel-ev1, goblin-gang, valkyrie-ev1",0.012130971551261407,4
"arrows, fireball, flying-machine, goblin-cage-ev1",0.01210950080515298,4
"berserker, goblin-hut, hog-rider, witch-ev1",0.012088030059044552,4
"fisherman, hunter-ev1, lightning, skeletons",0.012088030059044552,4
"earthquake, firecracker-ev1, hog-rider, ice-spirit",0.012066559312936124,4
"arrows, bandit, barbarians-ev1, royal-ghost",0.012045088566827697,4
"barbarian-barrel, fireball, goblin-cage-ev1, royal-hogs",0.012045088566827697,4
"berserker, hog-rider, lightning, witch-ev1",0.01202361782071927,4
"electro-spirit, fisherman, guards, hunter-ev1",0.012002147074610843,4
"electro-spirit, fisherman, lightning, royal-ghost",0.012002147074610843,4
"fireball, skeletons, the-log, x-bow",0.012002147074610843,4
"firecracker-ev1, hog-rider, ice-spirit-ev1, the-log",0.012002147074610843,4
"lightning, royal-ghost, royal-giant-ev1, the-log",0.012002147074610843,4
"berserker, goblin-hut, hog-rider, skeletons",0.011980676328502415,4
"archers-ev1, fireball, the-log, x-bow",0.011959205582393988,4
"barbarian-barrel, fireball, royal-recruits-ev1, zappies",0.011959205582393988,4
"barbarian-barrel, goblin-hut, graveyard, poison",0.011959205582393988,4
"fisherman, lightning, royal-ghost, the-log",0.011959205582393988,4
"goblin-hut, hog-rider, the-log, witch-ev1",0.011959205582393988,4
"hog-rider, lightning, the-log, witch-ev1",0.011959205582393988,4
"archer-queen, bandit, battle-ram-ev1, royal-ghost",0.01193773483628556,4
"arrows, battle-ram-ev1, elixir-collector, heal-spirit",0.011916264090177134,4
"arrows, fireball, royal-recruits-ev1, zappies",0.011916264090177134,4
"berserker, hog-rider, lightning, skeletons",0.011916264090177134,4
"barbarian-barrel, fireball, flying-machine, zappies",0.011894793344068707,4
"barbarian-barrel, flying-machine, goblin-cage-ev1, golden-knight",0.011894793344068707,4
"bandit, battle-ram-ev1, heal-spirit, royal-ghost",0.011873322597960279,4
"berserker, hog-rider, ice-spirit-ev1, skeletons",0.011851851851851851,4
"cannon, goblin-gang, valkyrie-ev1, wall-breakers",0.011851851851851851,4
"arrows, bandit, barbarians-ev1, battle-ram-ev1",0.011830381105743425,4
"hunter-ev1, lightning, skeletons, the-log",0.011830381105743425,4
"arrows, firecracker, goblin-gang, royal-recruits-ev1",0.011808910359634998,4
"arrows, lava-hound, lightning, skeleton-dragons",0.01178743961352657,4
"berserker, hog-rider, skeletons, the-log",0.011765968867418142,4
"electro-spirit, lightning, royal-ghost, the-log",0.011765968867418142,4
"cannon, princess, valkyrie-ev1, wall-breakers",0.011744498121309715,4
"dart-goblin-ev1, goblin-gang, ice-spirit, princess",0.011744498121309715,4
"arrows, fireball, goblin-cage-ev1, royal-hogs",0.011723027375201289,4
"barbarian-barrel, fireball, royal-hogs, zappies",0.011723027375201289,4
"electro-spirit, hunter-ev1, lightning, skeletons",0.011723027375201289,4
"fisherman, guards, royal-giant-ev1, the-log",0.011723027375201289,4
"archer-queen, arrows, bandit, goblin-gang",0.011701556629092861,4
"arrows, goblin-cage-ev1, lava-hound, skeleton-dragons",0.011701556629092861,4
"arrows, fireball, flying-machine, zappies",0.011680085882984434,4
"dart-goblin, goblin-gang, ice-spirit, valkyrie-ev1",0.011658615136876006,4
"dart-goblin, goblin-barrel-ev1, ice-spirit, valkyrie-ev1",0.011637144390767578,4
"archer-queen, arrows, battle-ram-ev1, royal-ghost",0.011615673644659152,4
"arrows, golden-knight, royal-hogs, zappies",0.011615673644659152,4
"cannon-ev1, earthquake, royal-hogs, the-log",0.011615673644659152,4
"knight, skeletons, the-log, x-bow",0.011615673644659152,4
"archer-queen, barbarians-ev1, battle-ram-ev1, royal-ghost",0.011594202898550725,4
"barbarian-barrel, fireball, goblin-cage-ev1, zappies",0.011594202898550725,4
"berserker, hog-rider, the-log, witch-ev1",0.011594202898550725,4
"dart-goblin-ev1, goblin-barrel-ev1, knight, the-log",0.011594202898550725,4
"archer-queen, arrows, barbarians-ev1, royal-ghost",0.011572732152442297,4
"archers-ev1, fireball, skeletons, the-log",0.011572732152442297,4
"cannon, dart-goblin, goblin-barrel-ev1, wall-breakers",0.011572732152442297,4
"archer-queen, arrows, bandit, royal-ghost",0.01155126140633387,4
"archer-queen, bandit, barbarians-ev1, battle-ram-ev1",0.01155126140633387,4
"archer-queen, bandit, barbarians-ev1, royal-ghost",0.01155126140633387,4
"arrows, bandit, heal-spirit, royal-ghost",0.01155126140633387,4
"goblin-gang, ice-spirit, knight, the-log",0.011529790660225444,4
"archer-queen, arrows, bandit, battle-ram-ev1",0.011508319914117016,4
"barbarian-barrel, golden-knight, royal-hogs, royal-recruits-ev1",0.011508319914117016,4
"archers-ev1, fireball, skeletons, x-bow",0.011486849168008588,4
"earthquake, royal-delivery, royal-hogs, the-log",0.011486849168008588,4
"goblin-barrel-ev1, goblin-gang, ice-spirit, knight",0.011486849168008588,4
"goblin-hut, hog-rider, ice-spirit-ev1, witch-ev1",0.011486849168008588,4
"guards, hunter-ev1, royal-giant-ev1, the-log",0.011486849168008588,4
"hog-rider, ice-spirit, skeletons, the-log",0.011486849168008588,4
"dart-goblin, ice-spirit, princess, valkyrie-ev1",0.01146537842190016,4
"electro-spirit, flying-machine, goblin-cage-ev1, royal-recruits-ev1",0.01146537842190016,4
"cannon, dart-goblin, valkyrie-ev1, wall-breakers",0.011443907675791733,4
"cannon, goblin-barrel-ev1, valkyrie-ev1, wall-breakers",0.011443907675791733,4
"electro-spirit, guards, royal-giant-ev1, the-log",0.011443907675791733,4
"arrows, fireball, royal-hogs, zappies",0.011422436929683307,4
"cannon, dart-goblin, goblin-gang, wall-breakers",0.01140096618357488,4
"dart-goblin-ev1, goblin-barrel-ev1, ice-spirit, princess",0.01140096618357488,4
"goblin-hut, hog-rider, skeletons, witch-ev1",0.01140096618357488,4
"guards, lava-hound, lightning, skeleton-dragons",0.01140096618357488,4
"hog-rider, ice-spirit-ev1, lightning, witch-ev1",0.011379495437466452,4
"lava-hound, lightning, skeleton-dragons, valkyrie-ev1",0.011379495437466452,4
"arrows, barbarian-barrel, golden-knight, royal-recruits-ev1",0.011358024691358024,4
"arrows, guards, lightning, skeleton-dragons",0.011358024691358024,4
"berserker, hog-rider, ice-spirit-ev1, witch-ev1",0.011358024691358024,4
"goblin-gang, ice-spirit, princess, wall-breakers",0.011358024691358024,4
"hog-rider, lightning, skeletons, witch-ev1",0.011336553945249597,4
"archer-queen, arrows, barbarians-ev1, battle-ram-ev1",0.01131508319914117,4
"arrows, bandit, battle-ram-ev1, heal-spirit",0.01131508319914117,4
"arrows, bandit, elixir-collector, royal-ghost",0.01131508319914117,4
"fisherman, guards, monk, royal-giant-ev1",0.01131508319914117,4
"giant, mega-minion, prince, zap-ev1",0.01131508319914117,4
"arrows, fireball, goblin-cage-ev1, zappies",0.011293612453032743,4
"hog-rider, skeletons, the-log, witch-ev1",0.011293612453032743,4
"archer-queen, arrows, bandit, barbarians-ev1",0.011272141706924315,4
"archer-queen, earthquake, royal-delivery, royal-hogs",0.011272141706924315,4
"arrows, goblin-cage-ev1, lightning, skeleton-dragons",0.011272141706924315,4
"bandit, barbarians-ev1, elixir-collector, royal-ghost",0.011272141706924315,4
"bandit, barbarians-ev1, heal-spirit, royal-ghost",0.011272141706924315,4
"goblin-cage-ev1, lava-hound, lightning, skeleton-dragons",0.011272141706924315,4
"cannon, goblin-gang, ice-spirit, valkyrie-ev1",0.011250670960815888,4
"archer-queen, barbarians-ev1, elixir-collector, royal-ghost",0.011229200214707462,4
"archer-queen, earthquake, royal-delivery, the-log",0.011229200214707462,4
"arrows, lightning, skeleton-dragons, valkyrie-ev1",0.011229200214707462,4
"bats-ev1, goblin-gang, miner, mortar-ev1",0.011229200214707462,4
"cannon, dart-goblin, princess, wall-breakers",0.011229200214707462,4
"electro-spirit, fisherman, guards, the-log",0.011207729468599034,4
"fisherman, guards, hunter-ev1, the-log",0.011207729468599034,4
"goblin-cage-ev1, guards, lava-hound, skeleton-dragons",0.011207729468599034,4
"hog-rider, ice-spirit-ev1, the-log, witch-ev1",0.011207729468599034,4
"archer-queen, earthquake, royal-hogs, the-log",0.011186258722490607,4
"bandit, barbarians-ev1, battle-ram-ev1, elixir-collector",0.011186258722490607,4
"hog-rider, ice-spirit-ev1, skeletons, witch-ev1",0.011186258722490607,4
"inferno-dragon, lava-hound, skeleton-dragons, valkyrie-ev1",0.011186258722490607,4
"arrows, bandit, battle-ram-ev1, elixir-collector",0.011164787976382179,4
"bandit, barbarians-ev1, battle-ram-ev1, heal-spirit",0.011164787976382179,4
"berserker, hog-rider, skeletons, witch-ev1",0.011164787976382179,4
"arrows, barbarian-barrel, flying-machine, golden-knight",0.011143317230273751,4
"arrows, goblin-cage-ev1, guards, skeleton-dragons",0.011143317230273751,4
"arrows, goblin-cage-ev1, skeleton-dragons, valkyrie-ev1",0.011143317230273751,4
"barbarian-barrel, electro-spirit, flying-machine, royal-recruits-ev1",0.011143317230273751,4
"electro-spirit, guards, monk, royal-giant-ev1",0.011143317230273751,4
"goblin-cage-ev1, lava-hound, skeleton-dragons, valkyrie-ev1",0.011143317230273751,4
"archer-queen, battle-ram-ev1, elixir-collector, royal-ghost",0.011121846484165325,4
"archer-queen, royal-delivery, royal-hogs, the-log",0.011121846484165325,4
"arrows, electro-spirit, flying-machine, royal-recruits-ev1",0.011121846484165325,4
"bandit, barbarian-barrel, executioner-ev1, royal-ghost",0.011121846484165325,4
"barbarian-barrel, flying-machine, golden-knight, royal-hogs",0.011121846484165325,4
"barbarian-barrel, golden-knight, royal-recruits-ev1, zappies",0.011121846484165325,4
"cannon, goblin-gang, ice-spirit, wall-breakers",0.011121846484165325,4
"archer-queen, arrows, elixir-collector, royal-ghost",0.01107890499194847,4
"cannon, goblin-barrel-ev1, ice-spirit, wall-breakers",0.01107890499194847,4
"goblin-barrel-ev1, ice-spirit, knight, princess",0.01107890499194847,4
"goblin-barrel-ev1, ice-spirit, princess, wall-breakers",0.01107890499194847,4
"archer-queen, bandit, battle-ram-ev1, elixir-collector",0.011057434245840042,4
"cannon, ice-spirit, princess, valkyrie-ev1",0.011057434245840042,4
"goblin-gang, ice-spirit, valkyrie-ev1, wall-breakers",0.011057434245840042,4
"bandit, barbarian-barrel, lightning, royal-ghost",0.011035963499731617,4
"barbarian-barrel, goblin-cage-ev1, golden-knight, royal-hogs",0.011035963499731617,4
"electro-spirit, goblin-cage-ev1, royal-hogs, royal-recruits-ev1",0.011035963499731617,4
"ice-spirit, knight, princess, the-log",0.011035963499731617,4
"archer-queen, bandit, elixir-collector, royal-ghost",0.011014492753623189,4
"bandit, barbarian-barrel, boss-bandit, royal-ghost",0.011014492753623189,4
"earthquake, hog-rider, ice-spirit-ev1, skeletons",0.011014492753623189,4
"goblin-giant-ev1, mini-pekka, rage, sparky",0.011014492753623189,4
"knight, skeletons, tesla-ev1, x-bow",0.011014492753623189,4
"knight, tesla-ev1, the-log, x-bow",0.011014492753623189,4
"archer-queen, barbarians-ev1, battle-ram-ev1, elixir-collector",0.010993022007514761,4
"archer-queen, battle-ram-ev1, heal-spirit, royal-ghost",0.010993022007514761,4
"bandit, elixir-collector, heal-spirit, royal-ghost",0.010993022007514761,4
"cannon-ev1, earthquake, royal-delivery, the-log",0.010993022007514761,4
"earthquake, ice-spirit-ev1, royal-delivery, the-log",0.010993022007514761,4
"electro-spirit, flying-machine, goblin-cage-ev1, royal-hogs",0.010993022007514761,4
"goblin-cage-ev1, guards, lightning, skeleton-dragons",0.010993022007514761,4
"guards, hunter-ev1, monk, royal-giant-ev1",0.010993022007514761,4
"archer-queen, arrows, barbarians-ev1, elixir-collector",0.010971551261406334,4
"archer-queen, barbarians-ev1, heal-spirit, royal-ghost",0.010971551261406334,4
"arrows, bandit, barbarians-ev1, heal-spirit",0.010971551261406334,4
"bandit, barbarian-barrel, giant-snowball-ev1, royal-ghost",0.010971551261406334,4
"bandit, barbarian-barrel, ram-rider, royal-ghost",0.010971551261406334,4
"earthquake, firecracker-ev1, hog-rider, ice-spirit-ev1",0.010971551261406334,4
"electro-spirit, guards, hunter-ev1, the-log",0.010971551261406334,4
"goblin-gang, mighty-miner, royal-recruits-ev1, wall-breakers-ev1",0.010971551261406334,4
"arrows, bandit, barbarians-ev1, elixir-collector",0.010950080515297906,4
"firecracker, goblin-gang, royal-recruits-ev1, wall-breakers-ev1",0.010950080515297906,4
"archer-queen, bandit, barbarians-ev1, elixir-collector",0.01092860976918948,4
"earthquake, firecracker-ev1, ice-spirit-ev1, the-log",0.01092860976918948,4
"guards, inferno-dragon, lava-hound, skeleton-dragons",0.01092860976918948,4
"cannon, dart-goblin, goblin-barrel-ev1, ice-spirit",0.010907139023081052,4
"guards, inferno-dragon, lava-hound, valkyrie-ev1",0.010907139023081052,4
"archer-queen, arrows, battle-ram-ev1, elixir-collector",0.010885668276972625,4
"archer-queen, arrows, heal-spirit, royal-ghost",0.010885668276972625,4
"archer-queen, bandit, battle-ram-ev1, heal-spirit",0.010885668276972625,4
"archer-queen, bandit, heal-spirit, royal-ghost",0.010885668276972625,4
"guards, lightning, skeleton-dragons, valkyrie-ev1",0.010885668276972625,4
"arrows, firecracker, royal-recruits-ev1, wall-breakers-ev1",0.010864197530864197,4
"ice-spirit, princess, valkyrie-ev1, wall-breakers",0.010864197530864197,4
"balloon, lava-hound, skeleton-dragons, zap-ev1",0.01084272678475577,4
"barbarian-barrel, goblin-cage-ev1, golden-knight, zappies",0.01084272678475577,4
