items_str,support,length
"archer-queen, bandit, elixir-collector, royal-ghost",0.01406333870101986,4
"dart-goblin, goblin-barrel-ev1, ice-spirit, valkyrie-ev1",0.014041867954911432,4
"goblin-barrel-ev1, ice-spirit, princess, wall-breakers",0.014041867954911432,4
"archer-queen, arrows, bandit, barbarians-ev1",0.014020397208803007,4
"archers-ev1, knight, tesla-ev1, the-log",0.014020397208803007,4
"archers-ev1, knight, tesla-ev1, x-bow",0.014020397208803007,4
"cannon, goblin-barrel-ev1, goblin-gang, valkyrie-ev1",0.014020397208803007,4
"archer-queen, bandit, barbarians-ev1, elixir-collector",0.013998926462694579,4
"archers-ev1, knight, skeletons, tesla-ev1",0.013998926462694579,4
"arrows, bandit, elixir-collector, royal-ghost",0.013998926462694579,4
"elixir-golem, goblin-machine, night-witch, rage",0.013998926462694579,4
"fireball, knight, skeletons, the-log",0.013998926462694579,4
"lava-hound, lightning, skeleton-dragons, valkyrie-ev1",0.013998926462694579,4
"electro-spirit, hunter-ev1, lightning, royal-giant-ev1",0.013977455716586151,4
"fireball, fisherman, hunter-ev1, monk",0.013977455716586151,4
"fireball, hunter-ev1, monk, royal-giant-ev1",0.013977455716586151,4
"fireball, skeletons, tesla-ev1, the-log",0.013977455716586151,4
"boss-bandit, fire-spirit, ice-spirit, spear-goblins",0.013955984970477724,4
"electro-spirit, fisherman, hunter-ev1, lightning",0.013955984970477724,4
"fireball, tesla-ev1, the-log, x-bow",0.013955984970477724,4
"archer-queen, arrows, elixir-collector, royal-ghost",0.013934514224369296,4
"archer-queen, barbarians-ev1, heal-spirit, royal-ghost",0.013934514224369296,4
"boss-bandit, fire-spirit, spear-goblins, the-log",0.013934514224369296,4
"dart-goblin, goblin-gang, ice-spirit, valkyrie-ev1",0.013934514224369296,4
"fireball, skeletons, tesla-ev1, x-bow",0.013934514224369296,4
"archer-queen, battle-ram-ev1, heal-spirit, royal-ghost",0.01391304347826087,4
"arrows, guards, lightning, skeleton-dragons",0.01391304347826087,4
"bandit, barbarians-ev1, heal-spirit, royal-ghost",0.01391304347826087,4
"elixir-golem, night-witch, rage, skeleton-king",0.01391304347826087,4
"goblin-barrel-ev1, inferno-tower, princess, the-log",0.01391304347826087,4
"fireball, knight, skeletons, x-bow",0.013891572732152442,4
"guards, lava-hound, lightning, skeleton-dragons",0.013891572732152442,4
"fisherman, monk, royal-giant-ev1, skeletons",0.013870101986044015,4
"arrows, bandit, heal-spirit, royal-ghost",0.013848631239935587,4
"arrows, lightning, skeleton-dragons, valkyrie-ev1",0.013848631239935587,4
"electro-spirit, fireball, hunter-ev1, monk",0.013848631239935587,4
"fireball, knight, tesla-ev1, the-log",0.013848631239935587,4
"archer-queen, arrows, barbarians-ev1, elixir-collector",0.013805689747718734,4
"cannon, goblin-barrel-ev1, ice-spirit, wall-breakers",0.013805689747718734,4
"fireball, hunter-ev1, royal-giant-ev1, the-log",0.013805689747718734,4
"goblin-gang, ice-spirit, princess, wall-breakers",0.013805689747718734,4
"arrows, bandit, barbarians-ev1, elixir-collector",0.013784219001610306,4
"archers-ev1, fireball, knight, the-log",0.013762748255501878,4
"archers-ev1, fireball, knight, x-bow",0.013762748255501878,4
"arrows, bandit, battle-ram-ev1, elixir-collector",0.013762748255501878,4
"fireball, fisherman, hunter-ev1, the-log",0.013762748255501878,4
"arrows, goblin-cage-ev1, guards, skeleton-dragons",0.01374127750939345,4
"arrows, goblin-cage-ev1, lightning, skeleton-dragons",0.01374127750939345,4
"electro-spirit, monk, royal-giant-ev1, skeletons",0.01374127750939345,4
"goblin-cage-ev1, lava-hound, lightning, skeleton-dragons",0.01374127750939345,4
"archer-queen, arrows, battle-ram-ev1, elixir-collector",0.013698336017176597,4
"electro-spirit, fireball, hunter-ev1, the-log",0.013698336017176597,4
"fireball, knight, tesla-ev1, x-bow",0.013698336017176597,4
"goblin-cage-ev1, guards, lava-hound, skeleton-dragons",0.013698336017176597,4
"archer-queen, arrows, heal-spirit, royal-ghost",0.01367686527106817,4
"fireball, knight, skeletons, tesla-ev1",0.01367686527106817,4
"fireball, monk, royal-giant-ev1, the-log",0.01367686527106817,4
"bandit, barbarians-ev1, battle-ram-ev1, heal-spirit",0.013655394524959742,4
"bandit, elixir-collector, heal-spirit, royal-ghost",0.013655394524959742,4
"archer-queen, bandit, heal-spirit, royal-ghost",0.013612453032742888,4
"archer-queen, barbarians-ev1, battle-ram-ev1, heal-spirit",0.013612453032742888,4
"bandit, barbarian-barrel, executioner-ev1, ram-rider",0.013612453032742888,4
"goblin-cage-ev1, lava-hound, skeleton-dragons, valkyrie-ev1",0.013612453032742888,4
"archer-queen, elixir-collector, heal-spirit, royal-ghost",0.01359098228663446,4
"arrows, bandit, battle-ram-ev1, heal-spirit",0.01359098228663446,4
"arrows, elixir-golem, night-witch, skeleton-king",0.01359098228663446,4
"cannon, dart-goblin, goblin-barrel-ev1, wall-breakers",0.01359098228663446,4
"archer-queen, bandit, battle-ram-ev1, heal-spirit",0.013569511540526033,4
"arrows, goblin-cage-ev1, skeleton-dragons, valkyrie-ev1",0.013569511540526033,4
"cannon-ev1, ice-spirit-ev1, skeletons, the-log",0.013569511540526033,4
"electro-spirit, fisherman, monk, skeletons",0.013569511540526033,4
"archers-ev1, fireball, knight, skeletons",0.01352657004830918,4
"electro-spirit, fireball, monk, the-log",0.01352657004830918,4
"bandit, battle-ram-ev1, elixir-collector, heal-spirit",0.013505099302200752,4
"archer-queen, arrows, bandit, elixir-collector",0.013483628556092324,4
"archers-ev1, fireball, tesla-ev1, the-log",0.013483628556092324,4
"archers-ev1, fireball, tesla-ev1, x-bow",0.013483628556092324,4
"arrows, elixir-golem, rage, skeleton-king",0.013483628556092324,4
"archer-queen, arrows, barbarians-ev1, heal-spirit",0.013462157809983897,4
"archers-ev1, fireball, skeletons, tesla-ev1",0.013462157809983897,4
"cannon, dart-goblin, valkyrie-ev1, wall-breakers",0.013462157809983897,4
"cannon, goblin-barrel-ev1, valkyrie-ev1, wall-breakers",0.013462157809983897,4
"cannon, princess, valkyrie-ev1, wall-breakers",0.013462157809983897,4
"archer-queen, bandit, barbarians-ev1, heal-spirit",0.013440687063875469,4
"fireball, fisherman, monk, the-log",0.013419216317767043,4
"goblin-cage-ev1, guards, lightning, skeleton-dragons",0.013419216317767043,4
"guards, lightning, skeleton-dragons, valkyrie-ev1",0.013419216317767043,4
"archer-queen, barbarians-ev1, elixir-collector, heal-spirit",0.013397745571658615,4
"arrows, bandit, barbarians-ev1, heal-spirit",0.013397745571658615,4
"cannon, dart-goblin, princess, wall-breakers",0.013397745571658615,4
"elixir-golem, goblin-machine, rage, skeleton-king",0.013397745571658615,4
"fisherman, hunter-ev1, lightning, the-log",0.013397745571658615,4
"goblin-barrel-ev1, goblin-gang, inferno-tower, princess",0.013397745571658615,4
"archer-queen, arrows, battle-ram-ev1, heal-spirit",0.013376274825550188,4
"archers-ev1, fireball, knight, tesla-ev1",0.013376274825550188,4
"archer-queen, battle-ram-ev1, elixir-collector, heal-spirit",0.013333333333333334,4
"bandit, barbarians-ev1, elixir-collector, heal-spirit",0.013333333333333334,4
"monk, royal-giant-ev1, skeletons, the-log",0.013333333333333334,4
"cannon, goblin-gang, valkyrie-ev1, wall-breakers",0.013311862587224907,4
"goblin-gang, ice-spirit, knight, princess",0.013311862587224907,4
"arrows, elixir-golem, goblin-machine, night-witch",0.013290391841116479,4
"bandit, lightning, ram-rider, royal-ghost",0.013290391841116479,4
"cannon, dart-goblin, goblin-gang, wall-breakers",0.013290391841116479,4
"cannon, goblin-gang, ice-spirit, wall-breakers",0.013290391841116479,4
"goblin-barrel-ev1, goblin-gang, inferno-tower, the-log",0.013268921095008051,4
"hunter-ev1, lightning, royal-giant-ev1, the-log",0.013268921095008051,4
"cannon, dart-goblin, goblin-barrel-ev1, ice-spirit",0.013247450348899624,4
"arrows, flying-machine, goblin-cage-ev1, lava-hound",0.013225979602791198,4
"cannon, dart-goblin, ice-spirit, princess",0.013225979602791198,4
"dart-goblin-ev1, goblin-gang, knight, princess",0.01320450885668277,4
"goblin-cage-ev1, lightning, skeleton-dragons, valkyrie-ev1",0.01320450885668277,4
"fisherman, monk, skeletons, the-log",0.013183038110574342,4
"hog-rider, lightning, skeletons, the-log",0.013140096618357487,4
"archer-queen, arrows, bandit, heal-spirit",0.013118625872249061,4
"bandit, giant-snowball-ev1, lightning, royal-ghost",0.013118625872249061,4
"goblin-cage-ev1, guards, skeleton-dragons, valkyrie-ev1",0.013118625872249061,4
"archer-queen, arrows, elixir-collector, heal-spirit",0.013097155126140634,4
"archer-queen, bandit, elixir-collector, heal-spirit",0.013075684380032206,4
"cannon, ice-spirit, princess, valkyrie-ev1",0.013075684380032206,4
"electro-spirit, hunter-ev1, lightning, the-log",0.013054213633923778,4
"bandit, barbarian-barrel, boss-bandit, ram-rider",0.013032742887815352,4
"cannon, dart-goblin, goblin-gang, ice-spirit",0.013032742887815352,4
"arrows, elixir-golem, goblin-machine, rage",0.013011272141706925,4
"cannon, dart-goblin, ice-spirit, valkyrie-ev1",0.013011272141706925,4
"electro-spirit, lightning, royal-giant-ev1, skeletons",0.013011272141706925,4
"hunter-ev1, monk, royal-giant-ev1, skeletons",0.012989801395598497,4
"arrows, bandit, elixir-collector, heal-spirit",0.01296833064949007,4
"electro-spirit, monk, skeletons, the-log",0.01296833064949007,4
"barbarian-barrel, graveyard, poison, witch-ev1",0.012925389157273216,4
"cannon, goblin-gang, ice-spirit, valkyrie-ev1",0.012925389157273216,4
"dart-goblin, goblin-barrel-ev1, ice-spirit, wall-breakers",0.012925389157273216,4
"fisherman, hunter-ev1, monk, skeletons",0.012925389157273216,4
"archers-ev1, electro-spirit, skeletons, the-log",0.012903918411164788,4
"archers-ev1, electro-spirit, skeletons, x-bow",0.012903918411164788,4
"goblin-barrel-ev1, princess, rocket, the-log",0.012903918411164788,4
"arrows, flying-machine, golden-knight, royal-recruits-ev1",0.01288244766505636,4
"cannon, goblin-barrel-ev1, ice-spirit, valkyrie-ev1",0.01288244766505636,4
"arrows, flying-machine, goblin-cage-ev1, lightning",0.012839506172839505,4
"bandit, executioner-ev1, lightning, royal-ghost",0.012839506172839505,4
"arrows, elixir-golem, goblin-machine, skeletons-ev1",0.01281803542673108,4
"arrows, flying-machine, lava-hound, valkyrie-ev1",0.01281803542673108,4
"bandit, giant-snowball-ev1, ram-rider, royal-ghost",0.01281803542673108,4
"cannon, ice-spirit, princess, wall-breakers",0.012796564680622652,4
"dart-goblin, ice-spirit, princess, wall-breakers",0.012796564680622652,4
"dart-goblin, ice-spirit, valkyrie-ev1, wall-breakers",0.012796564680622652,4
"electro-spirit, skeletons, tesla-ev1, the-log",0.012796564680622652,4
"fisherman, lightning, royal-giant-ev1, skeletons",0.012796564680622652,4
"bandit, boss-bandit, executioner-ev1, royal-ghost",0.012775093934514224,4
"fireball, hunter-ev1, monk, the-log",0.012775093934514224,4
"goblin-barrel-ev1, ice-spirit, valkyrie-ev1, wall-breakers",0.012775093934514224,4
"goblin-hut, hog-rider, lightning, the-log",0.012775093934514224,4
"ice-spirit, princess, valkyrie-ev1, wall-breakers",0.012775093934514224,4
"elixir-golem, goblin-machine, night-witch, skeleton-king",0.012753623188405797,4
"arrows, night-witch, rage, skeleton-king",0.01273215244229737,4
"graveyard, ice-wizard, knight-ev1, poison",0.01273215244229737,4
"electro-spirit, fireball, the-log, x-bow",0.012710681696188943,4
"electro-spirit, hunter-ev1, monk, skeletons",0.012710681696188943,4
"elixir-golem, night-witch, rage, skeletons-ev1",0.012689210950080515,4
"hog-rider, ice-spirit-ev1, lightning, the-log",0.012689210950080515,4
"arrows, elixir-golem, night-witch, skeletons-ev1",0.012667740203972088,4
"goblin-gang, ice-spirit, valkyrie-ev1, wall-breakers",0.012667740203972088,4
"dart-goblin, goblin-gang, ice-spirit, wall-breakers",0.01264626945786366,4
"lightning, royal-giant-ev1, skeletons, the-log",0.01264626945786366,4
"bandit, executioner-ev1, giant-snowball-ev1, royal-ghost",0.012603327965646807,4
"electro-spirit, knight, the-log, x-bow",0.012603327965646807,4
"arrows, flying-machine, goblin-cage-ev1, guards",0.012560386473429951,4
"arrows, flying-machine, guards, lava-hound",0.012560386473429951,4
"arrows, flying-machine, lava-hound, lightning",0.012538915727321524,4
"bats-ev1, goblin-gang, miner, mortar-ev1",0.012538915727321524,4
"bandit, executioner-ev1, ram-rider, royal-ghost",0.012517444981213098,4
"dart-goblin-ev1, goblin-gang, ice-spirit, knight",0.012517444981213098,4
"elixir-golem, night-witch, skeleton-king, skeletons-ev1",0.012517444981213098,4
"barbarian-barrel, graveyard, ice-wizard, knight-ev1",0.01249597423510467,4
"elixir-golem, goblin-machine, night-witch, skeletons-ev1",0.01249597423510467,4
"balloon, barbarian-barrel, ice-golem, miner",0.012474503488996242,4
"bandit, boss-bandit, lightning, royal-ghost",0.012474503488996242,4
"barbarian-barrel, ice-wizard, knight-ev1, poison",0.012474503488996242,4
"electro-spirit, fireball, skeletons, x-bow",0.012431561996779389,4
"electro-spirit, fisherman, lightning, skeletons",0.012410091250670961,4
"archers-ev1, electro-spirit, fireball, the-log",0.012388620504562534,4
"arrows, elixir-golem, goblin-machine, skeleton-king",0.012388620504562534,4
"archers-ev1, electro-spirit, knight, x-bow",0.012367149758454106,4
"arrows, elixir-golem, rage, skeletons-ev1",0.012367149758454106,4
"archers-ev1, electro-spirit, fireball, x-bow",0.012345679012345678,4
"arrows, flying-machine, goblin-cage-ev1, valkyrie-ev1",0.012345679012345678,4
"electro-spirit, tesla-ev1, the-log, x-bow",0.012345679012345678,4
"flying-machine, goblin-cage-ev1, guards, lava-hound",0.012345679012345678,4
"flying-machine, goblin-cage-ev1, lava-hound, valkyrie-ev1",0.012345679012345678,4
"hunter-ev1, monk, skeletons, the-log",0.012345679012345678,4
"archers-ev1, electro-spirit, knight, the-log",0.012324208266237252,4
"arrows, flying-machine, guards, lightning",0.012324208266237252,4
"electro-spirit, lightning, skeletons, the-log",0.012324208266237252,4
"elixir-golem, rage, skeleton-king, skeletons-ev1",0.012324208266237252,4
"fireball, flying-machine, royal-hogs, royal-recruits-ev1",0.012324208266237252,4
"firecracker-ev1, hog-rider, ice-spirit, the-log",0.012324208266237252,4
"arrows, goblin-machine, night-witch, rage",0.012302737520128825,4
"balloon, barbarian-barrel, miner, musketeer-ev1",0.012302737520128825,4
"bandit, boss-bandit, giant-snowball-ev1, royal-ghost",0.012302737520128825,4
"cannon, ice-spirit, valkyrie-ev1, wall-breakers",0.012302737520128825,4
"electro-spirit, knight, tesla-ev1, the-log",0.012302737520128825,4
"arrows, flying-machine, lightning, valkyrie-ev1",0.012281266774020397,4
"electro-spirit, skeletons, tesla-ev1, x-bow",0.012281266774020397,4
"arrows, goblin-gang, ice-wizard, skeleton-king",0.01225979602791197,4
"balloon, ice-golem, miner, musketeer-ev1",0.01225979602791197,4
"flying-machine, lava-hound, lightning, valkyrie-ev1",0.01225979602791197,4
"flying-machine, goblin-cage-ev1, lava-hound, lightning",0.012238325281803542,4
"balloon, barbarian-barrel, ice-golem, musketeer-ev1",0.012216854535695116,4
"berserker, hog-rider, lightning, the-log",0.012195383789586688,4
"cannon, dart-goblin, ice-spirit, wall-breakers",0.012195383789586688,4
"goblin-hut, hog-rider, ice-spirit-ev1, lightning",0.012195383789586688,4
"arrows, elixir-golem, skeleton-king, skeletons-ev1",0.01217391304347826,4
"berserker, goblin-hut, hog-rider, the-log",0.01217391304347826,4
"elixir-golem, goblin-machine, rage, skeletons-ev1",0.01217391304347826,4
"flying-machine, guards, lava-hound, lightning",0.01217391304347826,4
"arrows, night-witch, rage, skeletons-ev1",0.012152442297369833,4
"berserker, goblin-hut, hog-rider, lightning",0.012152442297369833,4
"flying-machine, guards, lava-hound, valkyrie-ev1",0.012152442297369833,4
"archers-ev1, electro-spirit, fireball, skeletons",0.012130971551261407,4
"arrows, flying-machine, guards, valkyrie-ev1",0.012130971551261407,4
"electro-spirit, fisherman, royal-ghost, royal-giant-ev1",0.012130971551261407,4
"goblin-machine, night-witch, rage, skeleton-king",0.01210950080515298,4
"firecracker-ev1, ice-spirit-ev1, skeletons, the-log",0.012088030059044552,4
"flying-machine, goblin-cage-ev1, guards, lightning",0.012088030059044552,4
"arrows, bats-ev1, goblin-gang, mortar-ev1",0.012066559312936124,4
"arrows, night-witch, skeleton-king, skeletons-ev1",0.012066559312936124,4
"bandit, boss-bandit, ram-rider, royal-ghost",0.012066559312936124,4
"dart-goblin-ev1, ice-spirit, knight, princess",0.012066559312936124,4
"night-witch, rage, skeleton-king, skeletons-ev1",0.012066559312936124,4
"flying-machine, goblin-cage-ev1, guards, valkyrie-ev1",0.012045088566827697,4
"bats-ev1, goblin-gang, mortar-ev1, skeleton-king",0.01202361782071927,4
"electro-spirit, knight, skeletons, the-log",0.012002147074610843,4
"arrows, goblin-machine, night-witch, skeletons-ev1",0.011980676328502415,4
"flying-machine, guards, lightning, valkyrie-ev1",0.011980676328502415,4
"goblin-giant-ev1, mega-minion, rage, sparky",0.011980676328502415,4
"balloon, barbarian-barrel, bomb-tower, miner",0.011959205582393988,4
"barbarian-barrel, ice-golem, miner, musketeer-ev1",0.011959205582393988,4
"fisherman, lightning, skeletons, the-log",0.011959205582393988,4
"flying-machine, goblin-cage-ev1, lightning, valkyrie-ev1",0.011959205582393988,4
"goblin-machine, night-witch, rage, skeletons-ev1",0.01193773483628556,4
"elixir-golem, goblin-machine, skeleton-king, skeletons-ev1",0.011916264090177134,4
"arrows, bowler, giant, graveyard",0.011894793344068707,4
"berserker, hog-rider, ice-spirit-ev1, lightning",0.011894793344068707,4
"berserker, goblin-hut, hog-rider, ice-spirit-ev1",0.011873322597960279,4
"electro-spirit, knight, skeletons, x-bow",0.011873322597960279,4
"hog-rider, ice-spirit-ev1, lightning, skeletons",0.011873322597960279,4
"electro-giant, knight-ev1, lightning, tornado",0.011830381105743425,4
"arrows, goblin-machine, night-witch, skeleton-king",0.011808910359634998,4
"balloon, barbarian-barrel, bomb-tower, musketeer-ev1",0.011808910359634998,4
"balloon, bomb-tower, ice-golem, miner",0.011808910359634998,4
"earthquake, royal-delivery, royal-hogs, the-log",0.011808910359634998,4
"electro-spirit, knight, skeletons, tesla-ev1",0.011808910359634998,4
"goblin-giant-ev1, mini-pekka, sparky, zap-ev1",0.011808910359634998,4
"balloon, barbarian-barrel, bomb-tower, ice-golem",0.011765968867418142,4
"balloon, bomb-tower, miner, musketeer-ev1",0.011765968867418142,4
"barbarian-barrel, goblin-hut, graveyard, poison",0.011765968867418142,4
"arrows, giant, giant-snowball-ev1, graveyard",0.011744498121309715,4
"barbarian-barrel, bomb-tower, miner, musketeer-ev1",0.011744498121309715,4
"goblin-machine, night-witch, skeleton-king, skeletons-ev1",0.011744498121309715,4
"arrows, goblin-machine, rage, skeleton-king",0.011723027375201289,4
"arrows, rage, skeleton-king, skeletons-ev1",0.011723027375201289,4
"earthquake, hog-rider, ice-spirit, the-log",0.011723027375201289,4
"fireball, flying-machine, goblin-cage-ev1, royal-recruits-ev1",0.011723027375201289,4
"fisherman, royal-ghost, royal-giant-ev1, the-log",0.011723027375201289,4
"archers-ev1, electro-spirit, tesla-ev1, the-log",0.011701556629092861,4
"archers-ev1, electro-spirit, tesla-ev1, x-bow",0.011701556629092861,4
"bats-ev1, goblin-gang, ice-wizard, mortar-ev1",0.011701556629092861,4
"berserker, hog-rider, ice-spirit-ev1, the-log",0.011701556629092861,4
"electro-spirit, knight, tesla-ev1, x-bow",0.011701556629092861,4
"archer-queen, earthquake, royal-delivery, royal-hogs",0.011680085882984434,4
"archers-ev1, electro-spirit, knight, skeletons",0.011680085882984434,4
"balloon, bomb-tower, ice-golem, musketeer-ev1",0.011680085882984434,4
"archers-ev1, electro-spirit, skeletons, tesla-ev1",0.011658615136876006,4
"flying-machine, goblin-cage-ev1, golden-knight, royal-recruits-ev1",0.011658615136876006,4
"goblin-hut, hog-rider, lightning, skeletons",0.011658615136876006,4
"arrows, goblin-machine, rage, skeletons-ev1",0.011637144390767578,4
"barbarian-barrel, bomb-tower, ice-golem, miner",0.011637144390767578,4
"earthquake, firecracker-ev1, ice-spirit, the-log",0.011615673644659152,4
"arrows, goblin-gang, mortar-ev1, skeleton-king",0.011594202898550725,4
"barbarian-barrel, bomb-tower, ice-golem, musketeer-ev1",0.011594202898550725,4
"electro-spirit, royal-ghost, royal-giant-ev1, the-log",0.011572732152442297,4
"bomb-tower, ice-golem, miner, musketeer-ev1",0.01155126140633387,4
"archers-ev1, electro-spirit, knight, tesla-ev1",0.011529790660225444,4
"electro-spirit, fireball, tesla-ev1, the-log",0.011529790660225444,4
"fireball, goblin-cage-ev1, royal-hogs, royal-recruits-ev1",0.011529790660225444,4
"arrows, bats-ev1, goblin-gang, skeleton-king",0.011508319914117016,4
"bowler, giant, giant-snowball-ev1, graveyard",0.011508319914117016,4
"cannon-ev1, earthquake, royal-hogs, the-log",0.011508319914117016,4
"flying-machine, golden-knight, royal-hogs, royal-recruits-ev1",0.011508319914117016,4
"electro-spirit, fireball, knight, the-log",0.011486849168008588,4
"electro-spirit, fireball, skeletons, tesla-ev1",0.011486849168008588,4
"electro-spirit, fireball, tesla-ev1, x-bow",0.011486849168008588,4
"giant, mega-minion, prince, zap-ev1",0.011486849168008588,4
"archer-queen, royal-delivery, royal-hogs, the-log",0.01146537842190016,4
"arrows, bowler, giant-snowball-ev1, graveyard",0.01146537842190016,4
"electro-spirit, fireball, knight, x-bow",0.01146537842190016,4
"goblin-machine, rage, skeleton-king, skeletons-ev1",0.01146537842190016,4
"archer-queen, earthquake, royal-delivery, the-log",0.011443907675791733,4
"archer-queen, earthquake, royal-hogs, the-log",0.011443907675791733,4
"archers-ev1, elixir-golem, goblin-machine, rage",0.011443907675791733,4
"fireball, flying-machine, goblin-cage-ev1, royal-hogs",0.011443907675791733,4
"archers-ev1, elixir-golem, goblin-machine, skeleton-king",0.011422436929683307,4
"archers-ev1, elixir-golem, rage, skeleton-king",0.011379495437466452,4
"arrows, flying-machine, lava-hound, skeleton-dragons",0.011379495437466452,4
"cannon-ev1, earthquake, ice-spirit-ev1, the-log",0.011379495437466452,4
"archers-ev1, electro-spirit, fireball, knight",0.011358024691358024,4
"arrows, goblin-machine, skeleton-king, skeletons-ev1",0.011358024691358024,4
"berserker, hog-rider, lightning, skeletons",0.011358024691358024,4
"electro-spirit, fisherman, royal-ghost, the-log",0.011358024691358024,4
"arrows, bowler, giant, giant-snowball-ev1",0.011336553945249597,4
"cannon-ev1, earthquake, royal-delivery, the-log",0.01131508319914117,4
"baby-dragon, electro-giant, lightning, tornado",0.011293612453032743,4
"earthquake, ice-spirit-ev1, royal-hogs, the-log",0.011293612453032743,4
"mini-pekka, rage, sparky, zap-ev1",0.011293612453032743,4
"cannon-ev1, earthquake, royal-delivery, royal-hogs",0.011272141706924315,4
"electro-spirit, fireball, knight, tesla-ev1",0.011272141706924315,4
"archers-ev1, electro-spirit, fireball, tesla-ev1",0.011250670960815888,4
"electro-spirit, fireball, knight, skeletons",0.011250670960815888,4
"earthquake, firecracker-ev1, hog-rider, ice-spirit",0.011229200214707462,4
"earthquake, ice-spirit-ev1, royal-delivery, the-log",0.011207729468599034,4
"goblin-giant-ev1, mini-pekka, rage, zap-ev1",0.011207729468599034,4
"goblin-hut, hog-rider, lightning, witch-ev1",0.011186258722490607,4
"archer-queen, cannon-ev1, royal-delivery, royal-hogs",0.011164787976382179,4
"arrows, bats-ev1, mortar-ev1, skeleton-king",0.011164787976382179,4
"archer-queen, cannon-ev1, earthquake, royal-delivery",0.011143317230273751,4
"archer-queen, cannon-ev1, earthquake, royal-hogs",0.011143317230273751,4
"archer-queen, earthquake, ice-spirit-ev1, the-log",0.011143317230273751,4
"berserker, hog-rider, skeletons, the-log",0.011143317230273751,4
"flying-machine, goblin-cage-ev1, lava-hound, skeleton-dragons",0.011143317230273751,4
"arrows, flying-machine, goblin-cage-ev1, skeleton-dragons",0.011121846484165325,4
"bowler, electro-giant, knight-ev1, lightning",0.011121846484165325,4
"cannon-ev1, royal-delivery, royal-hogs, the-log",0.011121846484165325,4
"berserker, hog-rider, ice-spirit-ev1, skeletons",0.011100375738056898,4
"bowler, electro-giant, knight-ev1, tornado",0.011100375738056898,4
"cannon, dart-goblin-ev1, goblin-barrel-ev1, the-log",0.011100375738056898,4
"hog-rider, lightning, the-log, witch-ev1",0.011100375738056898,4
"ice-spirit-ev1, royal-delivery, royal-hogs, the-log",0.011100375738056898,4
"archer-queen, cannon-ev1, earthquake, the-log",0.01107890499194847,4
"bowler, knight-ev1, lightning, tornado",0.01107890499194847,4
"cannon-ev1, ice-spirit-ev1, royal-delivery, the-log",0.01107890499194847,4
"arrows, goblin-cage-ev1, golden-knight, royal-recruits-ev1",0.011057434245840042,4
"berserker, goblin-hut, hog-rider, skeletons",0.011057434245840042,4
"earthquake, ice-spirit-ev1, royal-delivery, royal-hogs",0.011057434245840042,4
"archer-queen, cannon-ev1, royal-delivery, the-log",0.011035963499731617,4
"archer-queen, ice-spirit-ev1, royal-delivery, the-log",0.011014492753623189,4
"berserker, hog-rider, lightning, witch-ev1",0.011014492753623189,4
"cannon, dart-goblin-ev1, ice-spirit, the-log",0.011014492753623189,4
"goblin-giant-ev1, mega-minion, sparky, zap-ev1",0.011014492753623189,4
"archer-queen, ice-spirit-ev1, royal-delivery, royal-hogs",0.010993022007514761,4
"arrows, flying-machine, goblin-cage-ev1, golden-knight",0.010993022007514761,4
"arrows, giant-snowball-ev1, graveyard, guards",0.010993022007514761,4
"bandit, barbarian-barrel, lightning, royal-ghost",0.010993022007514761,4
"cannon, goblin-barrel-ev1, ice-spirit, the-log",0.010993022007514761,4
"flying-machine, lava-hound, skeleton-dragons, valkyrie-ev1",0.010993022007514761,4
"archer-queen, cannon-ev1, royal-hogs, the-log",0.010971551261406334,4
"archer-queen, earthquake, ice-spirit-ev1, royal-delivery",0.010971551261406334,4
"archer-queen, earthquake, ice-spirit-ev1, royal-hogs",0.010971551261406334,4
"archers-ev1, goblin-machine, rage, skeleton-king",0.010971551261406334,4
"electro-spirit, fisherman, guards, royal-giant-ev1",0.010971551261406334,4
"fisherman, lightning, royal-ghost, royal-giant-ev1",0.010971551261406334,4
"goblin-hut, hog-rider, the-log, witch-ev1",0.010971551261406334,4
"archers-ev1, elixir-golem, goblin-machine, night-witch",0.010950080515297906,4
"archers-ev1, elixir-golem, night-witch, skeleton-king",0.010950080515297906,4
"arrows, flying-machine, skeleton-dragons, valkyrie-ev1",0.010950080515297906,4
"archer-queen, ice-spirit-ev1, royal-hogs, the-log",0.01092860976918948,4
"arrows, giant, graveyard, guards",0.010907139023081052,4
"firecracker-ev1, goblin-hut, skeletons, the-log",0.010907139023081052,4
"arrows, golden-knight, royal-hogs, royal-recruits-ev1",0.010885668276972625,4
"bandit, barbarian-barrel, executioner-ev1, royal-ghost",0.010885668276972625,4
"archer-queen, cannon-ev1, ice-spirit-ev1, the-log",0.010864197530864197,4
"berserker, goblin-hut, hog-rider, witch-ev1",0.010864197530864197,4
"archers-ev1, elixir-golem, night-witch, rage",0.01084272678475577,4
"bandit, barbarian-barrel, ram-rider, royal-ghost",0.01084272678475577,4
"barbarian-barrel, electro-dragon-ev1, lumberjack-ev1, tornado",0.010821256038647344,4
"goblin-barrel-ev1, princess, rascals, the-log",0.010821256038647344,4
"firecracker-ev1, goblin-hut, ice-spirit-ev1, the-log",0.010799785292538916,4
"archers-ev1, arrows, elixir-golem, skeleton-king",0.010778314546430488,4
"arrows, flying-machine, golden-knight, royal-hogs",0.010778314546430488,4
"arrows, flying-machine, lightning, skeleton-dragons",0.010778314546430488,4
